date,county,fips,positive_patients,suspected_patients,icu_positive_patients,icu_suspected_patients,icu_available_beds
2021-06-10,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-10,Tehama,103,4.0,0.0,1.0,0.0,1.0
2021-06-10,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-10,Tulare,107,9.0,4.0,0.0,0.0,5.0
2021-06-10,Tuolumne,109,2.0,0.0,0.0,0.0,4.0
2021-06-10,Ventura,111,17.0,2.0,2.0,0.0,51.0
2021-06-10,Yolo,113,0.0,1.0,1.0,0.0,5.0
2021-06-10,Yuba,115,14.0,0.0,2.0,0.0,3.0
2021-06-09,Alameda,1,25.0,25.0,5.0,6.0,90.0
2021-06-09,Amador,5,2.0,0.0,2.0,0.0,0.0
2021-06-09,Butte,7,11.0,0.0,2.0,0.0,5.0
2021-06-09,Calaveras,9,0.0,0.0,0.0,0.0,5.0
2021-06-09,Colusa,11,1.0,0.0,0.0,0.0,5.0
2021-06-09,Contra Costa,13,22.0,7.0,11.0,1.0,30.0
2021-06-09,Del Norte,15,2.0,0.0,1.0,0.0,0.0
2021-06-09,El Dorado,17,3.0,0.0,0.0,0.0,4.0
2021-06-09,Fresno,19,51.0,11.0,10.0,2.0,23.0
2021-06-09,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-06-09,Humboldt,23,5.0,3.0,2.0,0.0,10.0
2021-06-09,Imperial,25,3.0,0.0,2.0,0.0,2.0
2021-06-09,Inyo,27,1.0,0.0,0.0,0.0,2.0
2021-06-09,Kern,29,25.0,10.0,5.0,0.0,58.0
2021-06-09,Kings,31,6.0,0.0,1.0,0.0,1.0
2021-06-09,Lake,33,0.0,0.0,0.0,0.0,2.0
2021-06-09,Lassen,35,3.0,0.0,0.0,0.0,0.0
2021-06-09,Los Angeles,37,240.0,69.0,45.0,12.0,680.0
2021-06-09,Madera,39,4.0,9.0,0.0,0.0,2.0
2021-06-09,Marin,41,2.0,6.0,0.0,0.0,15.0
2021-06-09,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-06-09,Mendocino,45,5.0,0.0,1.0,0.0,5.0
2021-06-09,Merced,47,8.0,1.0,5.0,0.0,8.0
2021-06-09,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-06-09,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-06-09,Monterey,53,4.0,1.0,0.0,0.0,22.0
2021-06-09,Napa,55,3.0,0.0,1.0,0.0,3.0
2021-06-09,Nevada,57,5.0,0.0,1.0,0.0,0.0
2021-06-09,Orange,59,53.0,6.0,14.0,0.0,258.0
2021-06-09,Placer,61,30.0,10.0,8.0,1.0,20.0
2021-06-09,Plumas,63,0.0,0.0,0.0,0.0,0.0
2021-06-09,Riverside,65,32.0,17.0,6.0,0.0,108.0
2021-06-09,Sacramento,67,63.0,15.0,19.0,0.0,89.0
2021-06-09,San Benito,69,0.0,0.0,0.0,0.0,0.0
2021-06-09,San Bernardino,71,47.0,16.0,16.0,3.0,127.0
2021-06-09,San Diego,73,75.0,12.0,21.0,0.0,256.0
2021-06-09,San Francisco,75,16.0,5.0,3.0,1.0,95.0
2021-06-09,San Joaquin,77,39.0,10.0,8.0,1.0,16.0
2021-06-09,San Luis Obispo,79,4.0,1.0,0.0,0.0,14.0
2021-06-09,San Mateo,81,9.0,8.0,1.0,0.0,26.0
2021-06-09,Santa Barbara,83,6.0,1.0,2.0,0.0,34.0
2021-06-09,Santa Clara,85,46.0,10.0,15.0,0.0,62.0
2021-06-09,Santa Cruz,87,4.0,0.0,1.0,0.0,7.0
2021-06-09,Shasta,89,17.0,0.0,5.0,0.0,27.0
2021-06-09,Siskiyou,93,2.0,0.0,0.0,0.0,6.0
2021-06-09,Solano,95,14.0,9.0,5.0,0.0,18.0
2021-06-09,Sonoma,97,9.0,0.0,0.0,0.0,20.0
2021-06-09,Stanislaus,99,59.0,8.0,10.0,0.0,26.0
2021-06-09,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-09,Tehama,103,5.0,0.0,2.0,0.0,0.0
2021-06-09,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-09,Tulare,107,10.0,5.0,0.0,0.0,20.0
2021-06-09,Tuolumne,109,1.0,0.0,0.0,0.0,4.0
2021-06-09,Ventura,111,15.0,3.0,2.0,0.0,51.0
2021-06-09,Yolo,113,0.0,0.0,0.0,0.0,1.0
2021-06-09,Yuba,115,14.0,0.0,2.0,0.0,3.0
2021-06-08,Alameda,1,20.0,30.0,4.0,6.0,98.0
2021-06-08,Amador,5,2.0,0.0,2.0,0.0,2.0
2021-06-08,Butte,7,11.0,0.0,1.0,0.0,7.0
2021-06-08,Calaveras,9,0.0,0.0,0.0,0.0,4.0
2021-06-08,Colusa,11,1.0,0.0,0.0,0.0,5.0
2021-06-08,Contra Costa,13,21.0,8.0,10.0,1.0,33.0
2021-06-08,Del Norte,15,2.0,0.0,1.0,0.0,0.0
2021-06-08,El Dorado,17,3.0,0.0,0.0,0.0,5.0
2021-06-08,Fresno,19,56.0,10.0,9.0,1.0,26.0
2021-06-08,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-06-08,Humboldt,23,6.0,0.0,1.0,0.0,8.0
2021-06-08,Imperial,25,3.0,0.0,2.0,0.0,2.0
2021-06-08,Inyo,27,1.0,0.0,0.0,0.0,2.0
2021-06-08,Kern,29,27.0,9.0,4.0,1.0,60.0
2021-06-08,Kings,31,5.0,0.0,1.0,0.0,2.0
2021-06-08,Lake,33,0.0,0.0,0.0,0.0,1.0
2021-06-08,Lassen,35,3.0,0.0,0.0,0.0,0.0
2021-06-08,Los Angeles,37,244.0,66.0,45.0,6.0,715.0
2021-06-08,Madera,39,1.0,12.0,0.0,1.0,0.0
2021-06-08,Marin,41,1.0,6.0,0.0,2.0,15.0
2021-06-08,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-06-08,Mendocino,45,4.0,0.0,2.0,0.0,5.0
2021-06-08,Merced,47,7.0,1.0,5.0,0.0,7.0
2021-06-08,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-06-08,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-06-08,Monterey,53,3.0,1.0,0.0,0.0,19.0
2021-06-08,Napa,55,2.0,0.0,1.0,0.0,7.0
2021-06-08,Nevada,57,5.0,0.0,1.0,0.0,4.0
2021-06-08,Orange,59,50.0,7.0,7.0,0.0,257.0
2021-06-08,Placer,61,35.0,11.0,8.0,1.0,21.0
2021-06-08,Plumas,63,0.0,0.0,0.0,0.0,0.0
2021-06-08,Riverside,65,34.0,21.0,5.0,4.0,126.0
2021-06-08,Sacramento,67,72.0,14.0,21.0,0.0,94.0
2021-06-08,San Benito,69,0.0,0.0,0.0,0.0,0.0
2021-06-08,San Bernardino,71,53.0,14.0,16.0,5.0,146.0
2021-06-08,San Diego,73,83.0,10.0,28.0,1.0,270.0
2021-06-08,San Francisco,75,15.0,1.0,3.0,1.0,102.0
2021-06-08,San Joaquin,77,41.0,8.0,11.0,2.0,12.0
2021-06-08,San Luis Obispo,79,4.0,0.0,0.0,0.0,23.0
2021-06-08,San Mateo,81,9.0,7.0,1.0,1.0,27.0
2021-06-08,Santa Barbara,83,11.0,0.0,2.0,0.0,31.0
2021-06-08,Santa Clara,85,44.0,11.0,14.0,1.0,47.0
2021-06-08,Santa Cruz,87,4.0,0.0,0.0,0.0,7.0
2021-06-08,Shasta,89,16.0,0.0,4.0,0.0,22.0
2021-06-08,Siskiyou,93,1.0,0.0,1.0,0.0,3.0
2021-06-08,Solano,95,16.0,9.0,4.0,1.0,19.0
2021-06-08,Sonoma,97,9.0,3.0,1.0,1.0,22.0
2021-06-08,Stanislaus,99,62.0,8.0,12.0,2.0,32.0
2021-06-08,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-08,Tehama,103,5.0,0.0,2.0,0.0,2.0
2021-06-08,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-08,Tulare,107,10.0,4.0,0.0,1.0,23.0
2021-06-08,Tuolumne,109,2.0,0.0,0.0,0.0,2.0
2021-06-08,Ventura,111,15.0,3.0,1.0,0.0,58.0
2021-06-08,Yolo,113,0.0,0.0,0.0,0.0,4.0
2021-06-08,Yuba,115,11.0,0.0,1.0,0.0,11.0
2021-06-07,Alameda,1,27.0,26.0,4.0,8.0,108.0
2021-06-07,Amador,5,2.0,0.0,2.0,0.0,1.0
2021-06-07,Butte,7,12.0,0.0,2.0,0.0,4.0
2021-06-07,Calaveras,9,0.0,0.0,0.0,0.0,5.0
2021-06-07,Colusa,11,1.0,0.0,0.0,0.0,5.0
2021-06-07,Contra Costa,13,28.0,7.0,10.0,2.0,46.0
2021-06-07,Del Norte,15,2.0,0.0,0.0,0.0,1.0
2021-06-07,El Dorado,17,4.0,0.0,0.0,0.0,3.0
2021-06-07,Fresno,19,55.0,12.0,9.0,1.0,20.0
2021-06-07,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-06-07,Humboldt,23,5.0,4.0,1.0,0.0,9.0
2021-06-07,Imperial,25,3.0,0.0,2.0,0.0,7.0
2021-06-07,Inyo,27,1.0,0.0,0.0,0.0,2.0
2021-06-07,Kern,29,28.0,10.0,4.0,1.0,54.0
2021-06-07,Kings,31,5.0,0.0,1.0,0.0,2.0
2021-06-07,Lake,33,0.0,0.0,0.0,0.0,2.0
2021-06-07,Lassen,35,4.0,0.0,0.0,0.0,0.0
2021-06-07,Los Angeles,37,243.0,57.0,40.0,5.0,748.0
2021-06-07,Madera,39,1.0,12.0,0.0,1.0,12.0
2021-06-07,Marin,41,2.0,6.0,1.0,2.0,21.0
2021-06-07,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-06-07,Mendocino,45,4.0,0.0,2.0,0.0,5.0
2021-06-07,Merced,47,8.0,0.0,5.0,0.0,7.0
2021-06-07,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-06-07,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-06-07,Monterey,53,4.0,0.0,0.0,0.0,22.0
2021-06-07,Napa,55,3.0,0.0,1.0,0.0,6.0
2021-06-07,Nevada,57,5.0,0.0,1.0,0.0,4.0
2021-06-07,Orange,59,54.0,11.0,7.0,2.0,260.0
2021-06-07,Placer,61,34.0,8.0,8.0,1.0,25.0
2021-06-07,Plumas,63,0.0,0.0,0.0,0.0,0.0
2021-06-07,Riverside,65,32.0,18.0,5.0,1.0,119.0
2021-06-07,Sacramento,67,65.0,12.0,22.0,0.0,85.0
2021-06-07,San Benito,69,0.0,0.0,0.0,0.0,0.0
2021-06-07,San Bernardino,71,49.0,8.0,14.0,0.0,160.0
2021-06-07,San Diego,73,80.0,12.0,32.0,2.0,306.0
2021-06-07,San Francisco,75,17.0,4.0,6.0,2.0,102.0
2021-06-07,San Joaquin,77,35.0,7.0,12.0,3.0,13.0
2021-06-07,San Luis Obispo,79,3.0,1.0,0.0,0.0,24.0
2021-06-07,San Mateo,81,7.0,7.0,0.0,1.0,26.0
2021-06-07,Santa Barbara,83,9.0,0.0,2.0,0.0,34.0
2021-06-07,Santa Clara,85,43.0,15.0,12.0,2.0,69.0
2021-06-07,Santa Cruz,87,4.0,0.0,0.0,0.0,6.0
2021-06-07,Shasta,89,16.0,0.0,4.0,0.0,25.0
2021-06-07,Siskiyou,93,0.0,0.0,1.0,0.0,2.0
2021-06-07,Solano,95,14.0,9.0,5.0,1.0,15.0
2021-06-07,Sonoma,97,7.0,0.0,0.0,0.0,15.0
2021-06-07,Stanislaus,99,59.0,10.0,9.0,1.0,39.0
2021-06-07,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-07,Tehama,103,4.0,0.0,2.0,0.0,3.0
2021-06-07,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-07,Tulare,107,10.0,3.0,0.0,1.0,24.0
2021-06-07,Tuolumne,109,2.0,0.0,0.0,0.0,2.0
2021-06-07,Ventura,111,12.0,4.0,1.0,0.0,59.0
2021-06-07,Yolo,113,1.0,0.0,0.0,0.0,4.0
2021-06-07,Yuba,115,11.0,0.0,1.0,0.0,11.0
2021-06-06,Alameda,1,28.0,23.0,5.0,5.0,123.0
2021-06-06,Amador,5,1.0,0.0,1.0,0.0,0.0
2021-06-06,Butte,7,10.0,0.0,2.0,0.0,7.0
2021-06-06,Calaveras,9,2.0,0.0,0.0,0.0,5.0
2021-06-06,Colusa,11,0.0,0.0,0.0,0.0,5.0
2021-06-06,Contra Costa,13,30.0,7.0,10.0,1.0,44.0
2021-06-06,Del Norte,15,2.0,0.0,0.0,0.0,2.0
2021-06-06,El Dorado,17,4.0,0.0,1.0,0.0,5.0
2021-06-06,Fresno,19,51.0,15.0,8.0,2.0,21.0
2021-06-06,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-06-06,Humboldt,23,5.0,4.0,1.0,0.0,10.0
2021-06-06,Imperial,25,4.0,0.0,1.0,0.0,8.0
2021-06-06,Inyo,27,1.0,0.0,0.0,0.0,2.0
2021-06-06,Kern,29,33.0,10.0,5.0,1.0,55.0
2021-06-06,Kings,31,4.0,0.0,1.0,0.0,1.0
2021-06-06,Lake,33,0.0,0.0,0.0,0.0,3.0
2021-06-06,Lassen,35,3.0,0.0,0.0,0.0,0.0
2021-06-06,Los Angeles,37,232.0,61.0,37.0,4.0,705.0
2021-06-06,Madera,39,2.0,13.0,1.0,2.0,7.0
2021-06-06,Marin,41,1.0,7.0,1.0,2.0,18.0
2021-06-06,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-06-06,Mendocino,45,3.0,0.0,2.0,0.0,8.0
2021-06-06,Merced,47,0.0,0.0,0.0,0.0,1.0
2021-06-06,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-06-06,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-06-06,Monterey,53,5.0,0.0,0.0,0.0,28.0
2021-06-06,Napa,55,2.0,0.0,2.0,0.0,5.0
2021-06-06,Nevada,57,4.0,0.0,0.0,0.0,2.0
2021-06-06,Orange,59,64.0,6.0,7.0,0.0,257.0
2021-06-06,Placer,61,34.0,9.0,9.0,2.0,21.0
2021-06-06,Plumas,63,0.0,0.0,0.0,0.0,0.0
2021-06-06,Riverside,65,32.0,11.0,5.0,1.0,122.0
2021-06-06,Sacramento,67,69.0,17.0,20.0,3.0,86.0
2021-06-06,San Benito,69,0.0,0.0,0.0,0.0,0.0
2021-06-06,San Bernardino,71,51.0,10.0,14.0,0.0,163.0
2021-06-06,San Diego,73,84.0,21.0,32.0,4.0,290.0
2021-06-06,San Francisco,75,11.0,1.0,7.0,0.0,104.0
2021-06-06,San Joaquin,77,31.0,6.0,9.0,0.0,13.0
2021-06-06,San Luis Obispo,79,3.0,0.0,0.0,0.0,24.0
2021-06-06,San Mateo,81,10.0,6.0,0.0,0.0,25.0
2021-06-06,Santa Barbara,83,8.0,0.0,1.0,0.0,39.0
2021-06-06,Santa Clara,85,40.0,14.0,11.0,2.0,72.0
2021-06-06,Santa Cruz,87,4.0,0.0,0.0,0.0,7.0
2021-06-06,Shasta,89,14.0,1.0,5.0,0.0,21.0
2021-06-06,Siskiyou,93,1.0,0.0,1.0,0.0,6.0
2021-06-06,Solano,95,15.0,8.0,5.0,1.0,20.0
2021-06-06,Sonoma,97,8.0,1.0,0.0,0.0,17.0
2021-06-06,Stanislaus,99,64.0,8.0,10.0,1.0,32.0
2021-06-06,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-06,Tehama,103,3.0,0.0,1.0,0.0,4.0
2021-06-06,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-06,Tulare,107,10.0,3.0,0.0,1.0,25.0
2021-06-06,Tuolumne,109,2.0,0.0,0.0,0.0,4.0
2021-06-06,Ventura,111,15.0,2.0,2.0,0.0,56.0
2021-06-06,Yolo,113,1.0,0.0,0.0,0.0,3.0
2021-06-06,Yuba,115,10.0,0.0,1.0,0.0,6.0
2021-06-05,Alameda,1,31.0,27.0,6.0,7.0,119.0
2021-06-05,Amador,5,1.0,0.0,1.0,0.0,1.0
2021-06-05,Butte,7,12.0,0.0,1.0,0.0,6.0
2021-06-05,Calaveras,9,0.0,0.0,0.0,0.0,8.0
2021-06-05,Colusa,11,0.0,0.0,0.0,0.0,5.0
2021-06-05,Contra Costa,13,30.0,9.0,8.0,1.0,46.0
2021-06-05,Del Norte,15,3.0,0.0,0.0,0.0,2.0
2021-06-05,El Dorado,17,5.0,0.0,1.0,0.0,4.0
2021-06-05,Fresno,19,47.0,9.0,7.0,1.0,16.0
2021-06-05,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-06-05,Humboldt,23,7.0,8.0,2.0,0.0,8.0
2021-06-05,Imperial,25,4.0,0.0,1.0,0.0,6.0
2021-06-05,Inyo,27,1.0,0.0,0.0,0.0,2.0
2021-06-05,Kern,29,34.0,8.0,6.0,1.0,52.0
2021-06-05,Kings,31,4.0,0.0,1.0,0.0,1.0
2021-06-05,Lake,33,1.0,0.0,0.0,0.0,3.0
2021-06-05,Lassen,35,3.0,0.0,0.0,0.0,0.0
2021-06-05,Los Angeles,37,254.0,78.0,36.0,5.0,612.0
2021-06-05,Madera,39,1.0,12.0,0.0,1.0,9.0
2021-06-05,Marin,41,2.0,5.0,1.0,1.0,15.0
2021-06-05,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-06-05,Mendocino,45,2.0,0.0,2.0,0.0,5.0
2021-06-05,Merced,47,0.0,0.0,0.0,0.0,3.0
2021-06-05,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-06-05,Mono,51,0.0,0.0,0.0,0.0,0.0
2021-06-05,Monterey,53,5.0,0.0,1.0,0.0,25.0
2021-06-05,Napa,55,3.0,0.0,2.0,0.0,2.0
2021-06-05,Nevada,57,5.0,0.0,0.0,0.0,2.0
2021-06-05,Orange,59,61.0,3.0,10.0,0.0,257.0
2021-06-05,Placer,61,30.0,9.0,6.0,1.0,24.0
2021-06-05,Plumas,63,0.0,0.0,0.0,0.0,0.0
2021-06-05,Riverside,65,35.0,17.0,6.0,3.0,103.0
2021-06-05,Sacramento,67,62.0,14.0,18.0,3.0,84.0
2021-06-05,San Benito,69,0.0,0.0,0.0,0.0,0.0
2021-06-05,San Bernardino,71,54.0,7.0,15.0,0.0,141.0
2021-06-05,San Diego,73,83.0,14.0,35.0,3.0,263.0
2021-06-05,San Francisco,75,11.0,0.0,5.0,0.0,93.0
2021-06-05,San Joaquin,77,32.0,6.0,9.0,0.0,11.0
2021-06-05,San Luis Obispo,79,3.0,0.0,0.0,0.0,25.0
2021-06-05,San Mateo,81,12.0,6.0,1.0,1.0,22.0
2021-06-05,Santa Barbara,83,8.0,0.0,1.0,0.0,33.0
2021-06-05,Santa Clara,85,38.0,14.0,11.0,2.0,61.0
2021-06-05,Santa Cruz,87,2.0,0.0,0.0,0.0,8.0
2021-06-05,Shasta,89,16.0,1.0,5.0,0.0,17.0
2021-06-05,Siskiyou,93,1.0,0.0,1.0,0.0,6.0
2021-06-05,Solano,95,15.0,10.0,5.0,0.0,22.0
2021-06-05,Sonoma,97,12.0,2.0,1.0,0.0,24.0
2021-06-05,Stanislaus,99,68.0,8.0,11.0,1.0,31.0
2021-06-05,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-05,Tehama,103,3.0,0.0,1.0,0.0,4.0
2021-06-05,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-05,Tulare,107,9.0,2.0,1.0,1.0,22.0
2021-06-05,Tuolumne,109,0.0,1.0,0.0,0.0,2.0
2021-06-05,Ventura,111,15.0,4.0,2.0,0.0,54.0
2021-06-05,Yolo,113,1.0,0.0,0.0,0.0,8.0
2021-06-05,Yuba,115,9.0,0.0,1.0,0.0,1.0
2021-06-04,Alameda,1,30.0,28.0,7.0,7.0,121.0
2021-06-04,Amador,5,1.0,0.0,1.0,0.0,2.0
2021-06-04,Butte,7,8.0,0.0,1.0,0.0,6.0
2021-06-04,Calaveras,9,0.0,0.0,0.0,0.0,8.0
2021-06-04,Colusa,11,0.0,0.0,0.0,0.0,5.0
2021-06-04,Contra Costa,13,27.0,5.0,7.0,1.0,39.0
2021-06-04,Del Norte,15,3.0,0.0,1.0,0.0,1.0
2021-06-04,El Dorado,17,3.0,1.0,1.0,1.0,2.0
2021-06-04,Fresno,19,50.0,10.0,8.0,1.0,16.0
2021-06-04,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-06-04,Humboldt,23,7.0,9.0,2.0,1.0,9.0
2021-06-04,Imperial,25,4.0,0.0,1.0,0.0,7.0
2021-06-04,Inyo,27,1.0,0.0,0.0,0.0,2.0
2021-06-04,Kern,29,35.0,4.0,7.0,1.0,49.0
2021-06-04,Kings,31,5.0,0.0,1.0,0.0,2.0
2021-06-04,Lake,33,1.0,0.0,0.0,0.0,4.0
2021-06-04,Lassen,35,1.0,0.0,0.0,0.0,0.0
2021-06-04,Los Angeles,37,259.0,97.0,40.0,8.0,610.0
2021-06-04,Madera,39,1.0,14.0,0.0,0.0,6.0
2021-06-04,Marin,41,2.0,5.0,1.0,1.0,15.0
2021-06-04,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-06-04,Mendocino,45,4.0,0.0,3.0,0.0,3.0
2021-06-04,Merced,47,9.0,0.0,5.0,0.0,8.0
2021-06-04,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-06-04,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-06-04,Monterey,53,4.0,0.0,1.0,0.0,25.0
2021-06-04,Napa,55,3.0,0.0,3.0,0.0,1.0
2021-06-04,Nevada,57,3.0,0.0,0.0,0.0,3.0
2021-06-04,Orange,59,61.0,14.0,13.0,1.0,260.0
2021-06-04,Placer,61,27.0,11.0,6.0,1.0,18.0
2021-06-04,Plumas,63,0.0,0.0,0.0,0.0,0.0
2021-06-04,Riverside,65,36.0,23.0,10.0,4.0,113.0
2021-06-04,Sacramento,67,68.0,10.0,17.0,0.0,85.0
2021-06-04,San Benito,69,0.0,0.0,0.0,0.0,0.0
2021-06-04,San Bernardino,71,51.0,8.0,16.0,3.0,142.0
2021-06-04,San Diego,73,81.0,13.0,32.0,3.0,260.0
2021-06-04,San Francisco,75,9.0,1.0,5.0,0.0,85.0
2021-06-04,San Joaquin,77,35.0,6.0,9.0,1.0,10.0
2021-06-04,San Luis Obispo,79,4.0,0.0,0.0,0.0,23.0
2021-06-04,San Mateo,81,11.0,9.0,2.0,1.0,23.0
2021-06-04,Santa Barbara,83,9.0,0.0,2.0,0.0,36.0
2021-06-04,Santa Clara,85,39.0,16.0,12.0,1.0,57.0
2021-06-04,Santa Cruz,87,1.0,0.0,0.0,0.0,8.0
2021-06-04,Shasta,89,18.0,0.0,6.0,0.0,12.0
2021-06-04,Siskiyou,93,1.0,0.0,1.0,0.0,4.0
2021-06-04,Solano,95,17.0,9.0,5.0,1.0,21.0
2021-06-04,Sonoma,97,8.0,1.0,1.0,0.0,21.0
2021-06-04,Stanislaus,99,65.0,14.0,11.0,0.0,42.0
2021-06-04,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-04,Tehama,103,5.0,0.0,1.0,0.0,1.0
2021-06-04,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-04,Tulare,107,13.0,4.0,1.0,2.0,21.0
2021-06-04,Tuolumne,109,1.0,0.0,0.0,0.0,4.0
2021-06-04,Ventura,111,14.0,8.0,2.0,0.0,58.0
2021-06-04,Yolo,113,0.0,0.0,0.0,0.0,5.0
2021-06-04,Yuba,115,7.0,0.0,1.0,0.0,1.0
2021-06-03,Alameda,1,34.0,24.0,9.0,5.0,110.0
2021-06-03,Amador,5,1.0,0.0,1.0,0.0,0.0
2021-06-03,Butte,7,9.0,0.0,2.0,0.0,7.0
2021-06-03,Calaveras,9,0.0,0.0,0.0,0.0,8.0
2021-06-03,Colusa,11,0.0,0.0,0.0,0.0,5.0
2021-06-03,Contra Costa,13,30.0,11.0,8.0,1.0,39.0
2021-06-03,Del Norte,15,3.0,0.0,1.0,0.0,0.0
2021-06-03,El Dorado,17,4.0,0.0,3.0,0.0,0.0
2021-06-03,Fresno,19,40.0,10.0,11.0,2.0,22.0
2021-06-03,Glenn,21,0.0,0.0,0.0,0.0,0.0
2021-06-03,Humboldt,23,8.0,3.0,2.0,1.0,6.0
2021-06-03,Imperial,25,3.0,0.0,1.0,0.0,8.0
2021-06-03,Inyo,27,0.0,0.0,0.0,0.0,2.0
2021-06-03,Kern,29,38.0,5.0,8.0,0.0,55.0
2021-06-03,Kings,31,5.0,0.0,1.0,0.0,3.0
2021-06-03,Lake,33,0.0,0.0,0.0,0.0,3.0
2021-06-03,Lassen,35,1.0,0.0,0.0,0.0,0.0
2021-06-03,Los Angeles,37,263.0,73.0,43.0,6.0,670.0
2021-06-03,Madera,39,1.0,7.0,0.0,0.0,5.0
2021-06-03,Marin,41,2.0,3.0,1.0,1.0,14.0
2021-06-03,Mariposa,43,0.0,0.0,0.0,0.0,0.0
2021-06-03,Mendocino,45,7.0,0.0,5.0,0.0,2.0
2021-06-03,Merced,47,8.0,0.0,5.0,0.0,7.0
2021-06-03,Modoc,49,0.0,0.0,0.0,0.0,0.0
2021-06-03,Mono,51,0.0,0.0,0.0,0.0,2.0
2021-06-03,Monterey,53,4.0,1.0,1.0,0.0,24.0
2021-06-03,Napa,55,2.0,0.0,2.0,0.0,3.0
2021-06-03,Nevada,57,3.0,0.0,0.0,0.0,3.0
2021-06-03,Orange,59,59.0,15.0,13.0,2.0,270.0
2021-06-03,Placer,61,26.0,12.0,5.0,0.0,18.0
2021-06-03,Plumas,63,0.0,0.0,0.0,0.0,0.0
2021-06-03,Riverside,65,31.0,16.0,7.0,4.0,114.0
2021-06-03,Sacramento,67,75.0,11.0,16.0,0.0,81.0
2021-06-03,San Benito,69,0.0,0.0,0.0,0.0,0.0
2021-06-03,San Bernardino,71,55.0,8.0,14.0,2.0,147.0
2021-06-03,San Diego,73,93.0,6.0,33.0,2.0,267.0
2021-06-03,San Francisco,75,9.0,5.0,6.0,0.0,90.0
2021-06-03,San Joaquin,77,31.0,8.0,11.0,2.0,5.0
2021-06-03,San Luis Obispo,79,3.0,0.0,0.0,0.0,26.0
2021-06-03,San Mateo,81,11.0,10.0,2.0,0.0,19.0
2021-06-03,Santa Barbara,83,10.0,0.0,2.0,0.0,31.0
2021-06-03,Santa Clara,85,39.0,14.0,14.0,4.0,60.0
2021-06-03,Santa Cruz,87,1.0,0.0,0.0,0.0,11.0
2021-06-03,Shasta,89,16.0,0.0,6.0,0.0,17.0
2021-06-03,Siskiyou,93,0.0,0.0,1.0,0.0,4.0
2021-06-03,Solano,95,22.0,10.0,4.0,2.0,19.0
2021-06-03,Sonoma,97,10.0,2.0,1.0,0.0,22.0
2021-06-03,Stanislaus,99,65.0,12.0,14.0,1.0,36.0
2021-06-03,Sutter,101,0.0,0.0,0.0,0.0,0.0
2021-06-03,Tehama,103,5.0,0.0,1.0,0.0,2.0
2021-06-03,Trinity,105,0.0,0.0,0.0,0.0,0.0
2021-06-03,Tulare,107,11.0,3.0,1.0,0.0,22.0
2021-06-03,Tuolumne,109,0.0,0.0,0.0,0.0,2.0
2021-06-03,Ventura,111,14.0,6.0,3.0,1.0,50.0
2021-06-03,Yolo,113,1.0,0.0,1.0,0.0,2.0
2021-06-03,Yuba,115,9.0,0.0,1.0,0.0,1.0
2021-06-02,Alameda,1,36.0,23.0,10.0,5.0,106.0
2021-06-02,Amador,5,2.0,0.0,1.0,0.0,1.0
2021-06-02,Butte,7,6.0,0.0,1.0,0.0,5.0
2021-06-02,Calaveras,9,0.0,0.0,0.0,0.0,8.0
2021-06-02,Colusa,11,0.0,0.0,0.0,0.0,5.0
